video_id,caption,caption_len_chars,caption_len_words,mean_flow,NOTTA_psnr,NOTTA_ssim,NOTTA_lpips,ADA_psnr,ADA_ssim,ADA_lpips,ADA_NOPROMPT_psnr,ADA_NOPROMPT_ssim,ADA_NOPROMPT_lpips,LORA_R8_TTA_psnr,LORA_R8_TTA_ssim,LORA_R8_TTA_lpips,LORA_R8_TTA_NOPROMPT_psnr,LORA_R8_TTA_NOPROMPT_ssim,LORA_R8_TTA_NOPROMPT_lpips,TL_BARE_R2_psnr,TL_BARE_R2_ssim,TL_BARE_R2_lpips,TL_TIED_R2_psnr,TL_TIED_R2_ssim,TL_TIED_R2_lpips,ADA_dpsnr,ADA_dssim,ADA_dlpips,ADA_NOPROMPT_dpsnr,ADA_NOPROMPT_dssim,ADA_NOPROMPT_dlpips,LORA_R8_TTA_dpsnr,LORA_R8_TTA_dssim,LORA_R8_TTA_dlpips,LORA_R8_TTA_NOPROMPT_dpsnr,LORA_R8_TTA_NOPROMPT_dssim,LORA_R8_TTA_NOPROMPT_dlpips,TL_BARE_R2_dpsnr,TL_BARE_R2_dssim,TL_BARE_R2_dlpips,TL_TIED_R2_dpsnr,TL_TIED_R2_dssim,TL_TIED_R2_dlpips
panda_0123,"['It is a chandelier made of naturally shed antlers, no animals are harmed in the making of the chandelier.', 'An antler candle holder with three candles on it.', 'It is a glass table with antler chandeliers hanging from the ceiling.']",235,40,0.075785,37.957164,0.961581,0.010472,38.160992,0.962251,0.009421,38.273099,0.963424,0.009034,37.957650,0.960684,0.010340,37.942920,0.960706,0.010445,37.983825,0.961848,0.010266,37.955160,0.961577,0.010384,0.203827,0.000670,-0.001050,0.315935,0.001843,-0.001438,0.000485,-0.000897,-0.000132,-0.014244,-0.000875,-0.000027,0.026660,0.000267,-0.000205,-0.002005,-0.000004,-0.000087
panda_0124,"['A person is frying butter in a pan on a stove.', 'A person is using a frying pan to cook food in a kitchen.', 'A red plate with some food on it next to a spoon.']",164,36,0.653156,8.345551,0.476314,0.628277,8.636033,0.496643,0.612077,8.374961,0.480036,0.624737,8.365071,0.481534,0.625183,8.527147,0.494693,0.613646,8.344562,0.477782,0.626400,8.470968,0.486645,0.622618,0.290483,0.020329,-0.016200,0.029410,0.003721,-0.003539,0.019521,0.005220,-0.003093,0.181597,0.018379,-0.014631,-0.000989,0.001468,-0.001876,0.125418,0.010331,-0.005659
panda_0125,"['A man in blue shirt is cooking food in a kitchen.', 'A person is cutting mushrooms with a knife on a cutting board.', 'The chef is adding mushrooms to a bowl of soup.']",170,33,1.523578,25.840393,0.891310,0.072569,25.721418,0.884682,0.072058,25.688399,0.883806,0.076342,25.846288,0.891823,0.072322,25.846031,0.891499,0.071834,25.825291,0.890495,0.072903,25.851766,0.891837,0.071970,-0.118975,-0.006628,-0.000512,-0.151994,-0.007504,0.003772,0.005894,0.000513,-0.000247,0.005637,0.000189,-0.000735,-0.015103,-0.000815,0.000334,0.011373,0.000527,-0.000599
panda_0126,"['The air conditioning vents are made of metal and are arranged in a grid pattern.', 'There are different types of products made of metal, such as screens, grills, and tents, on a black background.', 'The document is intended to provide information about the product.']",269,44,0.961270,18.500568,0.711522,0.425434,18.689278,0.717155,0.431925,18.320358,0.715677,0.430263,18.228366,0.698974,0.428504,18.040811,0.695376,0.431804,18.302637,0.711552,0.425821,18.547772,0.713429,0.422532,0.188710,0.005633,0.006491,-0.180210,0.004155,0.004829,-0.272202,-0.012548,0.003071,-0.459757,-0.016146,0.006370,-0.197931,0.000030,0.000388,0.047204,0.001907,-0.002902
panda_0127,"['A white suv driving through a rocky desert area.', 'A picture of a map with the words welcome to mildura.', 'A man is in front of a screen with an apple logo on it.']",168,34,3.756028,9.162700,0.811194,0.275814,9.078271,0.810634,0.272674,9.079729,0.811320,0.268757,9.121544,0.810004,0.276659,9.153396,0.810706,0.274829,9.150600,0.810680,0.276361,9.134259,0.810812,0.278389,-0.084429,-0.000560,-0.003140,-0.082970,0.000126,-0.007057,-0.041156,-0.001190,0.000845,-0.009304,-0.000488,-0.000984,-0.012100,-0.000514,0.000547,-0.028441,-0.000382,0.002575
panda_0128,"['A billboard with a picture of a man with a smile on it.', 'A football player in uniform carries the ball during a game.', 'A group of men throwing footballs through a hole in a mirror.']",188,36,0.391596,13.945685,0.668856,0.358116,14.329073,0.668994,0.351750,15.771458,0.678689,0.312549,13.732446,0.668165,0.362326,12.812412,0.670229,0.368928,14.333288,0.671168,0.332439,13.114717,0.670307,0.362427,0.383389,0.000138,-0.006366,1.825774,0.009833,-0.045567,-0.213239,-0.000692,0.004211,-1.133272,0.001373,0.010813,0.387604,0.002312,-0.025677,-0.830968,0.001451,0.004311
panda_0129,"['A close up view of a door in a kitchen.', 'A close up of a wooden door hinge.', 'A close up of a door with a latch on it.']",125,29,0.306899,23.402907,0.737910,0.348138,23.353978,0.736230,0.350297,23.434052,0.738095,0.348089,23.211297,0.737414,0.350464,23.437355,0.741873,0.346199,23.291878,0.739619,0.348094,23.262761,0.739340,0.346892,-0.048929,-0.001679,0.002159,0.031145,0.000186,-0.000049,-0.191610,-0.000495,0.002326,0.034447,0.003963,-0.001939,-0.111029,0.001709,-0.000044,-0.140146,0.001430,-0.001246
panda_0130,"['A screen shot of a website for sonoma shops.', 'There is an amazon warehouse with a large parking lot in front of it.', 'An amazon fulfillment center with boxes on a conveyor belt.']",184,33,0.571410,37.409619,0.980305,0.021468,37.521281,0.980257,0.021650,37.456656,0.980275,0.021503,37.401786,0.980174,0.021814,37.340508,0.980173,0.021703,37.429649,0.980319,0.021434,37.383771,0.980304,0.021539,0.111662,-0.000048,0.000181,0.047037,-0.000030,0.000035,-0.007834,-0.000131,0.000346,-0.069111,-0.000133,0.000235,0.020030,0.000014,-0.000034,-0.025848,-0.000001,0.000070
panda_0131,"['There is a black background with white text on it.', 'The player is in a futuristic sci-fi environment with neon lights and advanced technology.', 'A video game screen showing a menu.']",187,31,0.087033,19.596819,0.887628,0.068734,19.769612,0.897251,0.067390,19.753911,0.892970,0.067936,19.590345,0.886041,0.069254,19.638064,0.890854,0.068301,19.612278,0.888452,0.068552,19.609230,0.888923,0.068597,0.172793,0.009623,-0.001343,0.157092,0.005342,-0.000798,-0.006474,-0.001587,0.000520,0.041245,0.003226,-0.000433,0.015459,0.000824,-0.000182,0.012411,0.001295,-0.000136
panda_0132,"['It is a black background with white text that reads ""learn photography with anthony morganti"".', 'The user is using lightroom to organize and edit photos of a lion and its cub.', 'A photo of a gorilla eating hay on a computer screen.']",237,42,1.118938,28.912661,0.952982,0.011835,29.218988,0.944876,0.014589,28.991045,0.944656,0.014058,28.608619,0.839253,0.013775,28.791285,0.856421,0.013072,29.042103,0.953375,0.011410,28.906578,0.953087,0.011801,0.306327,-0.008106,0.002754,0.078384,-0.008325,0.002223,-0.304043,-0.113729,0.001940,-0.121377,-0.096561,0.001237,0.129441,0.000393,-0.000425,-0.006083,0.000105,-0.000034
panda_0133,"['There is a black iron fireplace tool set on a white background.', ""A fireplace with the words interior frame that won't rack or twist."", 'A picture of a firewood rack with the words ""removable leather liner"" on it.']",218,38,3.096643,17.866789,0.713653,0.356349,18.807270,0.738658,0.324827,18.701795,0.734391,0.327981,17.952376,0.700653,0.363607,17.928382,0.700597,0.361666,17.485674,0.710734,0.357273,17.972731,0.712716,0.354840,0.940481,0.025004,-0.031523,0.835006,0.020737,-0.028369,0.085587,-0.013000,0.007257,0.061593,-0.013057,0.005317,-0.381115,-0.002919,0.000924,0.105942,-0.000937,-0.001510
panda_0134,"['A man in a suit standing in front of a news station.', 'A tv screen showing a map of a city.', 'Construction workers are building a bridge using blue ash wood.']",163,31,4.406343,26.851495,0.892489,0.036865,26.811006,0.891653,0.037390,26.754735,0.890926,0.037893,26.773314,0.891177,0.037853,26.819957,0.891911,0.037276,26.820720,0.892065,0.037314,26.799376,0.891696,0.037519,-0.040489,-0.000836,0.000526,-0.096760,-0.001563,0.001028,-0.078180,-0.001312,0.000988,-0.031538,-0.000577,0.000411,-0.030775,-0.000424,0.000450,-0.052119,-0.000793,0.000654
panda_0135,"['The word ""making music"" is spelled out with toy instruments on a black background.', 'A hand holding a shower head in a tiled bathroom.', 'A person fixing a brass trumpet on a striped blanket.']",196,34,0.203713,5.096156,0.325305,0.736230,5.148214,0.317664,0.728038,5.205831,0.326706,0.720505,5.193932,0.322400,0.733056,5.120196,0.316699,0.733067,5.099562,0.323662,0.734307,5.203750,0.325388,0.730569,0.052058,-0.007641,-0.008192,0.109675,0.001402,-0.015725,0.097776,-0.002904,-0.003174,0.024039,-0.008605,-0.003163,0.003406,-0.001643,-0.001923,0.107594,0.000083,-0.005661
panda_0136,"['A musician is playing an electric guitar and sitting on a chair in a studio.', 'A person is playing an electric guitar with a yellow body and a neck pickup.', 'The guitarist is playing an epiphone g-310 electric guitar and sitting on a chair in a music studio.']",264,48,0.068921,9.699136,0.586753,0.502189,9.754662,0.594597,0.481101,9.700528,0.590851,0.480692,9.633249,0.574168,0.514491,9.665955,0.576672,0.510903,9.642644,0.574996,0.513198,9.712587,0.593975,0.479739,0.055526,0.007843,-0.021087,0.001392,0.004097,-0.021497,-0.065888,-0.012586,0.012302,-0.033181,-0.010082,0.008715,-0.056492,-0.011757,0.011010,0.013451,0.007222,-0.022450
panda_0137,"['There is a hallway in an old building with a door open, revealing a dark room.', 'A person is walking through an abandoned house at night.', 'A person pointing at something on the floor in a hallway.']",203,37,0.373693,4.031910,0.208622,0.935174,6.955555,0.123223,0.878990,7.064564,0.122049,0.874789,4.077466,0.226201,0.924836,4.134078,0.213995,0.919330,4.007453,0.204476,0.907016,4.051606,0.231623,0.925525,2.923645,-0.085399,-0.056184,3.032654,-0.086573,-0.060384,0.045556,0.017579,-0.010338,0.102169,0.005373,-0.015844,-0.024457,-0.004146,-0.028157,0.019696,0.023001,-0.009648
panda_0138,"['A man is sitting at a desk in an office with multiple computer monitors. he is wearing a suit and glasses, and there is a window behind him.', 'It is a view of a busy city with tall buildings and a highway in the foreground.', 'A man sitting in front of a computer screen with a cityscape in the background.']",311,60,10.668878,25.766083,0.938415,0.028673,25.742345,0.937875,0.028963,25.715524,0.937334,0.029409,25.761858,0.938316,0.028673,25.770775,0.938521,0.028506,25.781869,0.938772,0.028430,25.776936,0.938678,0.028491,-0.023737,-0.000540,0.000290,-0.050558,-0.001080,0.000736,-0.004225,-0.000099,-0.000000,0.004693,0.000106,-0.000167,0.015787,0.000357,-0.000243,0.010853,0.000263,-0.000182
panda_0139,"['The person is rolling out dough on a piece of parchment paper.', 'A young man with antlers on his head is holding a tray of cookies in a kitchen.', 'A man wearing giraffe ears eating a piece of food.']",203,39,1.169483,21.930827,0.764156,0.095808,21.919492,0.763862,0.096032,21.901552,0.763825,0.096362,21.911682,0.763812,0.096173,21.913260,0.763585,0.096079,21.915073,0.763932,0.096085,21.916158,0.763877,0.096014,-0.011335,-0.000295,0.000223,-0.029275,-0.000332,0.000554,-0.019145,-0.000344,0.000365,-0.017567,-0.000572,0.000271,-0.015754,-0.000225,0.000276,-0.014669,-0.000279,0.000206
panda_0140,"['A red and white background with the words the holidays are coming.', 'A red and white background with the words orange scented chai spiced shortbread.', 'A close up of a food processor with a lot of flour in it.']",215,39,0.579700,20.756579,0.667140,0.132643,20.925635,0.673364,0.129470,20.869572,0.670866,0.131006,20.775304,0.667949,0.132334,20.778781,0.667796,0.132436,20.765319,0.667296,0.132757,20.782607,0.667759,0.132480,0.169056,0.006225,-0.003172,0.112992,0.003726,-0.001636,0.018724,0.000809,-0.000309,0.022202,0.000656,-0.000206,0.008740,0.000157,0.000114,0.026028,0.000620,-0.000162
panda_0141,"['A close up of a red cup on a table.', 'An egg is being whisked in a red cup.', 'A red cup sitting on top of a table.']",120,28,0.528717,15.339415,0.801012,0.244562,15.424755,0.801840,0.244658,15.454465,0.802116,0.244626,15.320218,0.800481,0.246088,15.345916,0.801038,0.244940,15.319787,0.800911,0.245631,15.313708,0.800762,0.245956,0.085340,0.000828,0.000096,0.115050,0.001105,0.000065,-0.019197,-0.000531,0.001526,0.006501,0.000026,0.000378,-0.019628,-0.000101,0.001069,-0.025707,-0.000250,0.001395
panda_0142,"['A sign hanging on the side of a building.', 'An old sewing machine is sitting on top of a wooden table next to a chair.', 'There is a cup of coffee on the table with steam coming out of it and a view of the street through the window.']",237,49,0.571616,12.001353,0.672796,0.559614,12.139196,0.671839,0.556041,12.042574,0.673742,0.559392,12.132107,0.674065,0.559213,12.023139,0.670786,0.566424,12.102780,0.677568,0.552180,12.141026,0.676337,0.555665,0.137844,-0.000957,-0.003573,0.041221,0.000946,-0.000222,0.130754,0.001268,-0.000401,0.021786,-0.002010,0.006810,0.101428,0.004772,-0.007433,0.139673,0.003540,-0.003949
panda_0143,"['A young man is standing in front of a green wall, wearing a black tank top and shorts.', 'The person is doing an exercise for the upper and lower abdominals by lying flat on their back and spreading out like a star while bringing their arms and legs together and up, reminding the person of a claw.', 'The video shows a man in a black shirt standing in front of a green wall, talking about fitness and motivation.']",417,78,0.356051,14.617927,0.708947,0.333506,14.298429,0.699173,0.358648,14.017534,0.702318,0.346438,14.622869,0.693744,0.337352,14.645118,0.702726,0.330731,14.628357,0.708617,0.310791,14.699304,0.710473,0.322768,-0.319498,-0.009773,0.025142,-0.600393,-0.006628,0.012932,0.004942,-0.015203,0.003846,0.027190,-0.006220,-0.002775,0.010430,-0.000330,-0.022715,0.081377,0.001526,-0.010738
panda_0144,"['It is a black background with text on it.', 'A bag of candy that is pink and has hearts on it.', 'A close up of a pink plastic bag with a message on it.']",156,34,0.319963,34.291028,0.964951,0.005092,34.286704,0.961860,0.005175,34.273873,0.961257,0.005157,34.117904,0.954981,0.005248,34.221358,0.956646,0.005206,34.379060,0.964902,0.005023,34.331215,0.964873,0.005059,-0.004324,-0.003090,0.000083,-0.017155,-0.003693,0.000065,-0.173124,-0.009969,0.000156,-0.069670,-0.008304,0.000114,0.088032,-0.000048,-0.000069,0.040186,-0.000078,-0.000033
panda_0145,"['There are two men shopping in a toy store.', 'A man in a red shirt and a man in a blue shirt are pushing shopping carts filled with groceries in a parking lot.', 'A group of people pushing carts with bags of groceries in front of a fountain.']",245,48,2.067786,20.423335,0.639062,0.381851,19.666075,0.628827,0.402754,20.182856,0.635061,0.395127,20.247706,0.628706,0.383868,20.397312,0.633057,0.384080,20.472294,0.639475,0.382646,20.404666,0.639320,0.382433,-0.757260,-0.010236,0.020903,-0.240480,-0.004001,0.013276,-0.175630,-0.010356,0.002017,-0.026023,-0.006005,0.002229,0.048959,0.000413,0.000795,-0.018669,0.000258,0.000582
panda_0146,"['A man in a brown suit holding a metal tool.', 'A man is holding a pair of pliers in his hand.', 'A brown horse standing in a field with trees.']",146,30,0.118007,10.892764,0.403438,0.525670,11.370804,0.375625,0.480773,11.348420,0.379180,0.483187,10.809368,0.394691,0.524407,10.880225,0.396291,0.526602,10.827302,0.401894,0.524526,10.821269,0.404411,0.524212,0.478039,-0.027813,-0.044897,0.455656,-0.024258,-0.042484,-0.083396,-0.008747,-0.001263,-0.012540,-0.007147,0.000932,-0.065462,-0.001544,-0.001144,-0.071496,0.000973,-0.001458
panda_0147,"['A set of copper plumbing fittings on a wooden surface.', 'There is a roll of duct tape on a wooden surface.', 'A pair of yellow and black gloves on a wooden surface.']",169,32,0.381098,17.290308,0.816713,0.290373,17.340663,0.814138,0.308705,17.254363,0.813670,0.296659,17.253831,0.816948,0.293064,17.099878,0.814021,0.296325,17.330479,0.817095,0.292835,17.115708,0.813393,0.292346,0.050356,-0.002575,0.018332,-0.035944,-0.003043,0.006286,-0.036477,0.000236,0.002690,-0.190429,-0.002692,0.005952,0.040171,0.000382,0.002462,-0.174599,-0.003320,0.001973
panda_0148,"['A person is washing dishes with a dish washing liquid.', 'A person washing something in a kitchen sink.', 'A close up of a stainless steel stove top.']",153,27,0.177022,11.549579,0.776968,0.293468,11.233482,0.776695,0.297159,11.336022,0.777477,0.284650,11.610167,0.781038,0.293158,11.525222,0.775185,0.294799,11.680446,0.783986,0.290200,11.641577,0.783736,0.288410,-0.316097,-0.000273,0.003691,-0.213557,0.000509,-0.008818,0.060588,0.004070,-0.000310,-0.024357,-0.001783,0.001331,0.130867,0.007018,-0.003267,0.091998,0.006768,-0.005058
panda_0149,"['A close up of a white flower with the words ""clematis x carminii sweet heart"".', 'A close up of a white flower on a green plant.', 'Close ups of white flowers on a plant.']",174,34,0.083851,29.084661,0.875531,0.028410,29.332340,0.880757,0.027480,29.143655,0.876911,0.028215,29.104861,0.875595,0.028500,29.068246,0.875150,0.028550,29.102236,0.876129,0.028314,29.094576,0.875922,0.028340,0.247678,0.005226,-0.000930,0.058993,0.001381,-0.000195,0.020199,0.000064,0.000091,-0.016415,-0.000380,0.000140,0.017575,0.000598,-0.000096,0.009914,0.000391,-0.000070
panda_0150,"['A bald man wearing a black shirt with the words ""2013"" on it.', 'A bald man standing in front of a wall of logos.', 'A group of soccer players are practicing on the field.']",175,34,0.135802,6.421370,0.205298,0.791497,6.415973,0.207087,0.755787,6.628852,0.193602,0.800830,6.087165,0.220104,0.796375,6.041944,0.231760,0.770645,6.100588,0.220241,0.808892,6.097335,0.224503,0.778461,-0.005397,0.001788,-0.035710,0.207482,-0.011696,0.009333,-0.334204,0.014805,0.004878,-0.379426,0.026462,-0.020852,-0.320782,0.014942,0.017395,-0.324035,0.019205,-0.013037
panda_0151,"['A woman pouring liquid into a pot on a stove.', 'A woman in a kitchen holding a food item.', 'A woman is holding a plate of cookies and smiling at the camera.']",162,32,2.608279,21.422105,0.752169,0.153175,21.017331,0.734159,0.173539,18.431060,0.721245,0.187164,17.228423,0.691445,0.232412,17.288835,0.695352,0.230304,21.278258,0.750046,0.156920,17.326278,0.696914,0.229021,-0.404774,-0.018010,0.020364,-2.991045,-0.030924,0.033989,-4.193681,-0.060724,0.079237,-4.133270,-0.056817,0.077129,-0.143847,-0.002123,0.003745,-4.095827,-0.055255,0.075845
panda_0152,"['A bunch of toy horses and a purple horse house.', 'There are several toy ponies in a pink room, and the person is showing them off.', 'A person holding a toy horse in a plastic bag.']",185,36,0.103044,8.537421,0.503940,0.734766,8.286122,0.513908,0.741653,8.837520,0.501396,0.712556,8.813711,0.512053,0.712854,8.864421,0.510481,0.711857,8.570956,0.506365,0.723902,8.464297,0.504483,0.735900,-0.251299,0.009968,0.006887,0.300099,-0.002543,-0.022210,0.276290,0.008113,-0.021911,0.327000,0.006541,-0.022909,0.033535,0.002425,-0.010863,-0.073124,0.000543,0.001135
